,day,type,direction,amount,balance
5398,274,LOAN_ISSUE,out,13106130.26,10000000.0
5399,274,CLIENT_OUT,out,686452.61,10000000.0
5400,274,CLIENT_OUT,out,1154555.67,10000000.0
5401,274,DEPOSIT_IN,in,1108924.75,11108924.75
5402,274,CLIENT_IN,in,3460166.12,14569090.87
5403,274,LOAN_ISSUE,out,12920268.88,10000000.0
5404,274,CLIENT_IN,in,1530733.05,11530733.05
5405,274,CLIENT_OUT,out,4339964.72,10000000.0
5406,274,CLIENT_IN,in,631167.05,10631167.05
5407,275,CLIENT_IN,in,450006.61,11081173.66
5408,275,CLIENT_OUT,out,2326654.28,10000000.0
5409,275,CLIENT_IN,in,585637.85,10585637.85
5410,275,CLIENT_IN,in,4803752.05,15389389.9
5411,275,CLIENT_OUT,out,1765408.07,13623981.83
5412,275,CLIENT_OUT,out,2009298.84,11614682.98
5413,275,CLIENT_IN,in,3640350.38,15255033.37
5414,275,CLIENT_OUT,out,1996712.9,13258320.46
5415,275,CLIENT_OUT,out,1398804.11,11859516.36
5416,275,LOAN_ISSUE,out,13773736.73,10000000.0
5417,275,CLIENT_IN,in,3516836.6,13516836.6
5418,275,CLIENT_OUT,out,4458440.78,10000000.0
5419,275,DEPOSIT_IN,in,3973517.3,13973517.3
5420,275,CLIENT_IN,in,4806710.33,18780227.63
5421,275,CLIENT_IN,in,1038291.9,19818519.53
5422,275,DEPOSIT_IN,in,2697697.47,22516217.0
5423,275,CLIENT_OUT,out,1547902.41,20968314.59
5424,276,CLIENT_OUT,out,3442811.42,17525503.17
5425,276,CLIENT_OUT,out,248806.94,17276696.23
5426,276,CLIENT_IN,in,418976.79,17695673.03
5427,276,CLIENT_OUT,out,871949.74,16823723.28
5428,276,CLIENT_OUT,out,2280904.48,14542818.8
5429,276,CLIENT_OUT,out,1415777.71,13127041.09
5430,276,DEPOSIT_IN,in,3073008.98,16200050.07
5431,276,CLIENT_IN,in,3627774.63,19827824.71
5432,276,CLIENT_OUT,out,259803.93,19568020.78
5433,276,LOAN_ISSUE,out,1455969.49,18112051.28
5434,276,CLIENT_IN,in,2868193.77,20980245.05
5435,276,CLIENT_IN,in,3332858.87,24313103.92
5436,276,CLIENT_OUT,out,439319.8,23873784.13
5437,276,CLIENT_OUT,out,3238622.78,20635161.34
5438,276,CLIENT_IN,in,4256432.75,24891594.09
5439,276,CLIENT_OUT,out,4708972.07,20182622.02
5440,276,DEPOSIT_IN,in,5455161.67,25637783.68
5441,276,DEPOSIT_IN,in,754624.06,26392407.75
5442,276,CLIENT_OUT,out,1791031.57,24601376.18
5443,276,CLIENT_OUT,out,4956080.72,19645295.46
5444,276,CLIENT_OUT,out,1202950.16,18442345.3
5445,277,CLIENT_IN,in,3408610.03,21850955.33
5446,277,CLIENT_OUT,out,3395956.76,18454998.57
5447,277,DEPOSIT_IN,in,5704910.89,24159909.46
5448,277,CLIENT_IN,in,2999956.58,27159866.05
5449,277,CLIENT_IN,in,875981.12,28035847.17
5450,277,CLIENT_OUT,out,4977768.54,23058078.64
5451,277,CLIENT_OUT,out,3470578.22,19587500.41
5452,277,CLIENT_OUT,out,1513787.77,18073712.64
5453,277,CLIENT_IN,in,2595929.26,20669641.91
5454,277,CLIENT_OUT,out,2992900.27,17676741.64
5455,277,LOAN_ISSUE,out,10898650.64,10000000.0
5456,277,CLIENT_IN,in,3741366.03,13741366.03
5457,277,DEPOSIT_IN,in,8083197.27,21824563.29
5458,277,CLIENT_OUT,out,3094626.2,18729937.09
5459,277,DEPOSIT_IN,in,9356115.93,28086053.02
5460,277,CLIENT_IN,in,3977191.25,32063244.27
5461,277,CLIENT_IN,in,1941279.85,34004524.11
5462,277,LOAN_ISSUE,out,9211690.52,24792833.59
5463,277,CLIENT_OUT,out,3069120.16,21723713.43
5464,277,CLIENT_OUT,out,2224089.89,19499623.53
5465,277,CLIENT_IN,in,1894075.45,21393698.98
5466,278,CLIENT_IN,in,185131.0,21578829.99
5467,278,CLIENT_IN,in,2750949.21,24329779.2
5468,278,DEPOSIT_IN,in,4667230.78,28997009.98
5469,278,CLIENT_IN,in,3696897.77,32693907.76
5470,278,CLIENT_IN,in,4392144.62,37086052.37
5471,278,DEPOSIT_IN,in,5024302.75,42110355.12
5472,278,CLIENT_OUT,out,4928762.06,37181593.07
5473,278,CLIENT_IN,in,2552530.55,39734123.62
5474,278,LOAN_ISSUE,out,18425407.02,21308716.59
5475,278,CLIENT_IN,in,871871.86,22180588.45
5476,278,CLIENT_IN,in,334267.79,22514856.24
5477,278,CLIENT_IN,in,1938556.41,24453412.64
5478,278,CLIENT_OUT,out,4034682.83,20418729.81
5479,278,DEPOSIT_IN,in,6396871.76,26815601.57
5480,278,CLIENT_IN,in,2747190.0,29562791.57
5481,279,CLIENT_OUT,out,3138777.0,26424014.57
5482,279,CLIENT_OUT,out,3630612.0,22793402.57
5483,279,LOAN_ISSUE,out,14916355.49,10000000.0
5484,279,CLIENT_IN,in,4472497.81,14472497.81
5485,279,LOAN_ISSUE,out,18716559.9,10000000.0
5486,279,CLIENT_OUT,out,179035.21,10000000.0
5487,279,CLIENT_IN,in,3626419.51,13626419.51
5488,279,CLIENT_OUT,out,496637.12,13129782.39
5489,279,CLIENT_IN,in,2750795.1,15880577.5
5490,279,CLIENT_IN,in,301361.97,16181939.47
5491,279,CLIENT_OUT,out,4817742.25,11364197.22
5492,279,CLIENT_IN,in,3551064.71,14915261.93
5493,279,CLIENT_IN,in,2489286.82,17404548.75
5494,279,CLIENT_OUT,out,3677707.22,13726841.53
5495,279,CLIENT_OUT,out,1328369.68,12398471.85
5496,279,CLIENT_IN,in,3860287.04,16258758.89
5497,279,CLIENT_IN,in,376900.04,16635658.93
5498,279,DEPOSIT_IN,in,6209058.93,22844717.86
5499,279,CLIENT_IN,in,1607844.28,24452562.14
5500,279,CLIENT_IN,in,610926.78,25063488.92
5501,279,CLIENT_OUT,out,4968804.05,20094684.88
5502,279,CLIENT_IN,in,2247443.34,22342128.21
5503,280,CLIENT_OUT,out,4373138.3,17968989.92
5504,280,CLIENT_IN,in,2350342.49,20319332.41
5505,280,CLIENT_OUT,out,3517649.84,16801682.57
5506,280,CLIENT_IN,in,2808579.92,19610262.49
5507,280,CLIENT_OUT,out,3321404.61,16288857.88
5508,280,CLIENT_OUT,out,4743135.0,11545722.88
5509,280,LOAN_ISSUE,out,17880940.46,10000000.0
5510,280,CLIENT_OUT,out,2539711.73,10000000.0
5511,280,CLIENT_OUT,out,3405428.33,10000000.0
5512,280,CLIENT_OUT,out,327186.68,10000000.0
5513,280,LOAN_ISSUE,out,2680488.05,10000000.0
5514,280,CLIENT_OUT,out,4212727.67,10000000.0
5515,280,LOAN_ISSUE,out,13281081.12,10000000.0
5516,280,CLIENT_OUT,out,694417.84,10000000.0
5517,280,CLIENT_IN,in,970708.43,10970708.43
5518,280,CLIENT_IN,in,4405719.05,15376427.48
5519,280,CLIENT_OUT,out,3425301.9,11951125.58
5520,280,CLIENT_OUT,out,1409144.84,10541980.74
5521,280,CLIENT_OUT,out,456992.59,10084988.15
5522,280,CLIENT_OUT,out,281475.96,10000000.0
5523,280,CLIENT_OUT,out,1734621.5,10000000.0
5524,280,CLIENT_IN,in,4946141.98,14946141.98
5525,281,CLIENT_OUT,out,1415456.03,13530685.95
5526,281,CLIENT_IN,in,2180041.57,15710727.52
5527,281,CLIENT_IN,in,4776426.37,20487153.89
5528,281,CLIENT_OUT,out,2138698.06,18348455.83
5529,281,CLIENT_OUT,out,3467349.28,14881106.55
5530,281,CLIENT_IN,in,232180.73,15113287.28
5531,281,CLIENT_OUT,out,3814743.67,11298543.61
5532,281,CLIENT_IN,in,3864935.11,15163478.72
5533,281,DEPOSIT_IN,in,2483389.28,17646868.01
5534,281,CLIENT_OUT,out,2142378.81,15504489.2
5535,281,LOAN_ISSUE,out,17249251.04,10000000.0
5536,281,CLIENT_OUT,out,3475983.75,10000000.0
5537,281,CLIENT_OUT,out,2102478.38,10000000.0
5538,281,CLIENT_IN,in,982073.19,10982073.19
5539,281,CLIENT_OUT,out,1908772.06,10000000.0
5540,281,CLIENT_IN,in,2392360.68,12392360.68
5541,281,DEPOSIT_IN,in,4749125.88,17141486.56
5542,281,CLIENT_IN,in,4321760.2,21463246.76
5543,281,CLIENT_OUT,out,555527.45,20907719.31
5544,281,CLIENT_OUT,out,4272487.37,16635231.94
5545,281,CLIENT_IN,in,2441684.18,19076916.11
5546,281,CLIENT_OUT,out,441851.94,18635064.17
5547,281,CLIENT_IN,in,751024.6,19386088.77
5548,282,CLIENT_OUT,out,1533478.6,17852610.17
5549,282,CLIENT_IN,in,4775449.55,22628059.71
5550,282,DEPOSIT_IN,in,5818441.6,28446501.31
5551,282,CLIENT_IN,in,4949438.69,33395940.01
5552,282,CLIENT_IN,in,2948246.63,36344186.64
5553,282,CLIENT_OUT,out,4250309.73,32093876.9
5554,282,CLIENT_OUT,out,563123.79,31530753.11
5555,282,CLIENT_IN,in,1714878.72,33245631.83
5556,282,CLIENT_OUT,out,1853533.84,31392097.99
5557,282,LOAN_ISSUE,out,10436722.59,20955375.4
5558,282,DEPOSIT_IN,in,2178343.8,23133719.2
5559,282,CLIENT_OUT,out,4228659.7,18905059.5
5560,282,CLIENT_OUT,out,548878.02,18356181.48
5561,282,CLIENT_IN,in,2080289.44,20436470.92
5562,282,CLIENT_IN,in,3523656.28,23960127.2
5563,282,CLIENT_OUT,out,3606271.13,20353856.08
5564,282,CLIENT_IN,in,211094.62,20564950.7
5565,283,CLIENT_IN,in,2777616.8,23342567.5
5566,283,CLIENT_IN,in,4013479.39,27356046.89
5567,283,CLIENT_OUT,out,3469343.35,23886703.54
5568,283,LOAN_ISSUE,out,8182119.78,15704583.75
5569,283,CLIENT_IN,in,3186481.76,18891065.51
5570,283,CLIENT_OUT,out,2414445.75,16476619.76
5571,283,CLIENT_IN,in,1623682.6,18100302.36
5572,283,CLIENT_OUT,out,2508858.83,15591443.53
5573,283,CLIENT_IN,in,2071274.98,17662718.52
5574,283,LOAN_ISSUE,out,10649481.66,10000000.0
5575,283,CLIENT_IN,in,4617612.0,14617612.0
5576,283,DEPOSIT_IN,in,9366503.69,23984115.69
5577,283,CLIENT_OUT,out,2961158.31,21022957.39
5578,283,CLIENT_IN,in,3794295.18,24817252.57
5579,283,CLIENT_OUT,out,4634295.64,20182956.93
5580,283,CLIENT_IN,in,1048731.67,21231688.6
5581,283,CLIENT_OUT,out,1303066.95,19928621.65
5582,283,CLIENT_IN,in,1044161.56,20972783.21
5583,284,CLIENT_IN,in,3234260.42,24207043.63
5584,284,DEPOSIT_IN,in,8023467.69,32230511.32
5585,284,CLIENT_OUT,out,2830717.04,29399794.28
5586,284,LOAN_ISSUE,out,1973571.11,27426223.17
5587,284,CLIENT_OUT,out,1112984.96,26313238.21
5588,284,CLIENT_IN,in,1723972.45,28037210.66
5589,284,LOAN_ISSUE,out,1045275.29,26991935.38
5590,284,LOAN_ISSUE,out,11493492.31,15498443.06
5591,284,DEPOSIT_IN,in,4597120.36,20095563.42
5592,284,LOAN_ISSUE,out,17765899.05,10000000.0
5593,284,CLIENT_OUT,out,2476026.81,10000000.0
5594,284,DEPOSIT_IN,in,4958817.92,14958817.92
5595,284,DEPOSIT_IN,in,1648262.33,16607080.25
5596,284,CLIENT_IN,in,969084.42,17576164.67
5597,284,DEPOSIT_IN,in,4351252.37,21927417.04
5598,284,DEPOSIT_IN,in,4999134.03,26926551.07
5599,284,CLIENT_OUT,out,3447625.91,23478925.16
5600,284,CLIENT_OUT,out,4408758.63,19070166.54
5601,284,CLIENT_IN,in,2697246.47,21767413.0
5602,285,LOAN_ISSUE,out,7066692.56,14700720.44
5603,285,DEPOSIT_IN,in,4972349.97,19673070.41
5604,285,CLIENT_IN,in,170595.35,19843665.76
5605,285,CLIENT_OUT,out,1560969.03,18282696.73
5606,285,CLIENT_OUT,out,1707131.57,16575565.17
5607,285,CLIENT_OUT,out,1555303.57,15020261.6
5608,285,DEPOSIT_IN,in,3179171.75,18199433.35
5609,285,LOAN_ISSUE,out,19711324.3,10000000.0
5610,285,CLIENT_IN,in,4678790.09,14678790.09
5611,285,DEPOSIT_IN,in,9237821.13,23916611.22
5612,285,DEPOSIT_IN,in,3877141.64,27793752.86
5613,285,LOAN_ISSUE,out,1292773.1,26500979.76
5614,285,CLIENT_OUT,out,362073.04,26138906.73
5615,285,CLIENT_IN,in,3911408.19,30050314.92
5616,285,DEPOSIT_IN,in,7289938.51,37340253.43
5617,285,CLIENT_IN,in,3393363.09,40733616.52
5618,285,LOAN_ISSUE,out,3266277.92,37467338.6
5619,285,CLIENT_IN,in,4890189.63,42357528.23
5620,285,CLIENT_OUT,out,236699.81,42120828.42
5621,285,CLIENT_IN,in,4449780.97,46570609.39
5622,285,CLIENT_OUT,out,248900.02,46321709.38
5623,285,CLIENT_OUT,out,714927.07,45606782.31
5624,285,CLIENT_OUT,out,3126080.38,42480701.92
5625,285,CLIENT_IN,in,4560618.42,47041320.34
5626,285,SALARY,out,11704259.77,35337060.57
5627,286,CLIENT_IN,in,1185954.85,36523015.42
5628,286,CLIENT_IN,in,517909.6,37040925.02
5629,286,CLIENT_OUT,out,3676307.55,33364617.46
5630,286,CLIENT_IN,in,3438768.45,36803385.91
5631,286,CLIENT_IN,in,182136.07,36985521.98
5632,286,CLIENT_IN,in,193686.88,37179208.86
5633,286,CLIENT_IN,in,3803853.35,40983062.21
5634,286,CLIENT_IN,in,3774592.1,44757654.31
5635,286,LOAN_ISSUE,out,16120031.12,28637623.19
5636,286,CLIENT_OUT,out,3724649.73,24912973.46
5637,286,CLIENT_OUT,out,4036862.43,20876111.03
5638,286,LOAN_ISSUE,out,9600946.1,11275164.93
5639,286,DEPOSIT_IN,in,3726706.45,15001871.38
5640,286,CLIENT_IN,in,1968969.87,16970841.25
5641,286,CLIENT_OUT,out,902228.78,16068612.48
5642,287,CLIENT_IN,in,1276147.12,17344759.6
5643,287,CLIENT_OUT,out,4415979.12,12928780.48
5644,287,CLIENT_OUT,out,936634.48,11992146.0
5645,287,CLIENT_OUT,out,4915341.72,10000000.0
5646,287,CLIENT_IN,in,2934809.38,12934809.38
5647,287,CLIENT_OUT,out,904177.55,12030631.83
5648,287,CLIENT_OUT,out,1296419.82,10734212.02
5649,287,LOAN_ISSUE,out,11388691.48,10000000.0
5650,287,CLIENT_OUT,out,4379558.66,10000000.0
5651,287,CLIENT_IN,in,2930379.05,12930379.05
5652,287,CLIENT_OUT,out,2333076.48,10597302.56
5653,287,DEPOSIT_IN,in,1164918.26,11762220.82
5654,287,CLIENT_OUT,out,1810477.9,10000000.0
5655,287,CLIENT_IN,in,2921561.23,12921561.23
5656,287,CLIENT_OUT,out,537042.51,12384518.72
5657,287,CLIENT_OUT,out,3940248.97,10000000.0
5658,287,CLIENT_OUT,out,404067.1,10000000.0
5659,287,CLIENT_IN,in,2215184.8,12215184.8
5660,287,CLIENT_OUT,out,2467119.58,10000000.0
5661,287,CLIENT_IN,in,1224705.6,11224705.6
5662,287,CLIENT_IN,in,1378991.02,12603696.62
5663,287,CLIENT_OUT,out,1122659.55,11481037.07
5664,287,CLIENT_OUT,out,4085543.11,10000000.0
5665,288,CLIENT_OUT,out,3309914.81,10000000.0
5666,288,CLIENT_IN,in,3833387.23,13833387.23
5667,288,LOAN_ISSUE,out,4518535.86,10000000.0
5668,288,CLIENT_IN,in,4773156.35,14773156.35
5669,288,CLIENT_OUT,out,3974223.32,10798933.03
5670,288,CLIENT_OUT,out,4013331.37,10000000.0
5671,288,CLIENT_OUT,out,1481840.74,10000000.0
5672,288,CLIENT_IN,in,4545242.71,14545242.71
5673,288,CLIENT_IN,in,3038363.68,17583606.39
5674,288,CLIENT_OUT,out,2592028.83,14991577.56
5675,288,CLIENT_IN,in,2256264.99,17247842.55
5676,288,CLIENT_OUT,out,4415854.49,12831988.07
5677,288,DEPOSIT_IN,in,8371990.86,21203978.93
5678,288,CLIENT_IN,in,1880772.43,23084751.36
5679,288,LOAN_ISSUE,out,11728583.93,11356167.43
5680,288,CLIENT_IN,in,1623974.51,12980141.94
5681,288,CLIENT_OUT,out,1191103.37,11789038.57
5682,288,CLIENT_IN,in,875660.77,12664699.34
5683,288,LOAN_ISSUE,out,15671052.92,10000000.0
5684,288,CLIENT_IN,in,4764251.26,14764251.26
5685,288,CLIENT_OUT,out,4911595.74,10000000.0
5686,288,CLIENT_OUT,out,2953025.43,10000000.0
5687,289,LOAN_ISSUE,out,2453125.63,10000000.0
5688,289,CLIENT_OUT,out,103226.65,10000000.0
5689,289,CLIENT_IN,in,1563443.89,11563443.89
5690,289,DEPOSIT_IN,in,5115308.03,16678751.92
5691,289,DEPOSIT_IN,in,1561765.4,18240517.31
5692,289,CLIENT_OUT,out,2742663.33,15497853.98
5693,289,CLIENT_OUT,out,2229683.93,13268170.05
5694,289,CLIENT_OUT,out,3960478.7,10000000.0
5695,289,CLIENT_IN,in,745268.81,10745268.81
5696,289,CLIENT_OUT,out,3986636.08,10000000.0
5697,289,CLIENT_OUT,out,1010919.93,10000000.0
5698,289,CLIENT_OUT,out,1385909.54,10000000.0
5699,289,LOAN_ISSUE,out,3526198.71,10000000.0
5700,289,LOAN_ISSUE,out,14057169.92,10000000.0
5701,289,DEPOSIT_IN,in,5557725.67,15557725.67
5702,289,CLIENT_IN,in,2123950.97,17681676.64
5703,289,CLIENT_OUT,out,4899731.97,12781944.67
5704,289,CLIENT_OUT,out,1315924.87,11466019.8
5705,289,CLIENT_OUT,out,299703.36,11166316.44
5706,289,CLIENT_IN,in,382601.56,11548918.0
5707,289,CLIENT_OUT,out,1134820.69,10414097.3
5708,289,LOAN_ISSUE,out,2096653.71,10000000.0
5709,289,CLIENT_IN,in,483433.81,10483433.81
5710,289,CLIENT_IN,in,4724297.59,15207731.4
5711,290,CLIENT_IN,in,2332656.85,17540388.25
5712,290,CLIENT_OUT,out,3814414.38,13725973.87
5713,290,CLIENT_OUT,out,586314.5,13139659.37
5714,290,CLIENT_OUT,out,3147257.59,10000000.0
5715,290,CLIENT_OUT,out,3981196.03,10000000.0
5716,290,CLIENT_IN,in,2460212.78,12460212.78
5717,290,CLIENT_IN,in,3523955.59,15984168.36
5718,290,CLIENT_IN,in,3304928.67,19289097.04
5719,290,LOAN_ISSUE,out,10200213.88,10000000.0
5720,290,CLIENT_IN,in,2240413.03,12240413.03
5721,290,DEPOSIT_IN,in,6333255.56,18573668.59
5722,290,CLIENT_OUT,out,4524131.63,14049536.95
5723,290,DEPOSIT_IN,in,6351146.9,20400683.85
5724,290,LOAN_ISSUE,out,2195008.41,18205675.44
5725,290,DEPOSIT_IN,in,3386661.41,21592336.85
5726,290,CLIENT_IN,in,325673.37,21918010.22
5727,290,CLIENT_OUT,out,1690583.66,20227426.56
5728,290,CLIENT_IN,in,3095379.66,23322806.22
5729,290,CLIENT_IN,in,1287915.85,24610722.07
5730,290,CLIENT_IN,in,2674893.58,27285615.65
5731,290,DEPOSIT_IN,in,863416.44,28149032.1
5732,290,CLIENT_OUT,out,3911931.35,24237100.75
5733,290,DEPOSIT_IN,in,949826.99,25186927.74
5734,290,CLIENT_IN,in,248795.81,25435723.55
5735,291,CLIENT_OUT,out,1166270.07,24269453.48
5736,291,CLIENT_IN,in,4181658.09,28451111.57
5737,291,DEPOSIT_IN,in,1300281.72,29751393.29
5738,291,LOAN_ISSUE,out,10571400.36,19179992.93
5739,291,CLIENT_IN,in,2752290.8,21932283.73
5740,291,LOAN_ISSUE,out,9648858.7,12283425.03
5741,291,CLIENT_OUT,out,209256.75,12074168.27
5742,291,CLIENT_IN,in,4437245.28,16511413.55
5743,291,CLIENT_OUT,out,1443947.86,15067465.69
5744,291,CLIENT_OUT,out,3803683.12,11263782.57
5745,291,CLIENT_IN,in,4193712.82,15457495.38
5746,291,LOAN_ISSUE,out,5446356.78,10011138.61
5747,291,CLIENT_IN,in,3664403.6,13675542.2
5748,291,CLIENT_OUT,out,3804652.37,10000000.0
5749,291,DEPOSIT_IN,in,6661714.78,16661714.78
5750,291,CLIENT_IN,in,2427871.42,19089586.2
5751,291,CLIENT_IN,in,1697793.61,20787379.81
5752,291,CLIENT_OUT,out,507714.93,20279664.88
5753,292,CLIENT_IN,in,155132.84,20434797.72
5754,292,CLIENT_OUT,out,2097109.06,18337688.66
5755,292,CLIENT_OUT,out,1570607.89,16767080.77
5756,292,CLIENT_OUT,out,2084544.25,14682536.52
5757,292,CLIENT_IN,in,775211.97,15457748.5
5758,292,LOAN_ISSUE,out,12065555.42,10000000.0
5759,292,CLIENT_IN,in,1769001.65,11769001.65
5760,292,CLIENT_OUT,out,2668243.86,10000000.0
5761,292,LOAN_ISSUE,out,9255644.83,10000000.0
5762,292,LOAN_ISSUE,out,6159155.96,10000000.0
5763,292,DEPOSIT_IN,in,3901356.15,13901356.15
5764,292,LOAN_ISSUE,out,17883670.85,10000000.0
5765,292,CLIENT_OUT,out,709005.57,10000000.0
5766,292,CLIENT_IN,in,1106995.94,11106995.94
5767,292,CLIENT_OUT,out,1462148.04,10000000.0
5768,292,CLIENT_IN,in,3314882.77,13314882.77
5769,292,LOAN_ISSUE,out,12373713.87,10000000.0
5770,292,CLIENT_OUT,out,2696346.94,10000000.0
5771,292,CLIENT_IN,in,4432257.99,14432257.99
5772,292,CLIENT_IN,in,3571150.86,18003408.85
5773,292,CLIENT_IN,in,2818104.36,20821513.21
5774,292,CLIENT_OUT,out,4427275.23,16394237.99
5775,292,CLIENT_OUT,out,2290491.81,14103746.18
5776,293,CLIENT_OUT,out,3522528.99,10581217.2
5777,293,LOAN_ISSUE,out,18380370.31,10000000.0
5778,293,CLIENT_IN,in,2751331.0,12751331.0
5779,293,LOAN_ISSUE,out,10999906.5,10000000.0
5780,293,LOAN_ISSUE,out,16501242.61,10000000.0
5781,293,CLIENT_OUT,out,478399.07,10000000.0
5782,293,CLIENT_OUT,out,3216357.8,10000000.0
5783,293,CLIENT_IN,in,1698981.07,11698981.07
5784,293,CLIENT_IN,in,1669839.62,13368820.68
5785,293,CLIENT_IN,in,2528471.74,15897292.43
5786,293,CLIENT_OUT,out,1752819.02,14144473.4
5787,293,CLIENT_OUT,out,2524212.36,11620261.05
5788,293,DEPOSIT_IN,in,1456776.6,13077037.64
5789,293,DEPOSIT_IN,in,3428867.94,16505905.59
5790,293,CLIENT_IN,in,1382224.25,17888129.83
5791,293,CLIENT_IN,in,4958777.1,22846906.94
5792,293,CLIENT_IN,in,2122834.71,24969741.65
5793,293,CLIENT_IN,in,4208821.47,29178563.12
5794,294,CLIENT_OUT,out,2609557.21,26569005.91
5795,294,CLIENT_OUT,out,1878308.38,24690697.53
5796,294,CLIENT_IN,in,4418936.76,29109634.3
5797,294,CLIENT_OUT,out,2792918.69,26316715.61
5798,294,LOAN_ISSUE,out,18168051.23,10000000.0
5799,294,DEPOSIT_IN,in,8336969.48,18336969.48
5800,294,CLIENT_IN,in,2613025.72,20949995.2
5801,294,CLIENT_OUT,out,3933154.48,17016840.71
5802,294,CLIENT_OUT,out,1133188.51,15883652.21
5803,294,CLIENT_IN,in,2223705.86,18107358.07
5804,294,CLIENT_OUT,out,3214413.56,14892944.5
5805,294,CLIENT_IN,in,271879.23,15164823.73
5806,294,DEPOSIT_IN,in,2792532.07,17957355.8
5807,294,CLIENT_OUT,out,505246.75,17452109.05
5808,294,CLIENT_OUT,out,258282.48,17193826.57
5809,295,CLIENT_IN,in,1777402.28,18971228.85
5810,295,CLIENT_OUT,out,169410.7,18801818.15
5811,295,DEPOSIT_IN,in,7043487.72,25845305.87
5812,295,CLIENT_IN,in,4630468.16,30475774.02
5813,295,CLIENT_OUT,out,3839388.91,26636385.11
5814,295,CLIENT_IN,in,3428620.44,30065005.55
5815,295,DEPOSIT_IN,in,8573662.17,38638667.72
5816,295,CLIENT_OUT,out,3555130.68,35083537.04
5817,295,CLIENT_OUT,out,2256187.83,32827349.21
5818,295,LOAN_ISSUE,out,11379635.65,21447713.56
5819,295,CLIENT_OUT,out,1242354.78,20205358.78
5820,295,DEPOSIT_IN,in,8725321.6,28930680.38
5821,295,CLIENT_IN,in,1111068.41,30041748.79
5822,295,CLIENT_IN,in,2899692.45,32941441.24
5823,295,DEPOSIT_IN,in,677046.07,33618487.31
5824,295,CLIENT_IN,in,1862489.45,35480976.77
5825,295,CLIENT_IN,in,1605072.72,37086049.49
5826,295,CLIENT_IN,in,969898.64,38055948.12
5827,295,CLIENT_OUT,out,4745423.85,33310524.27
5828,295,CLIENT_OUT,out,530965.91,32779558.36
5829,295,CLIENT_OUT,out,4580023.06,28199535.3
5830,296,CLIENT_OUT,out,2385617.04,25813918.26
5831,296,CLIENT_IN,in,3551003.22,29364921.47
5832,296,CLIENT_IN,in,1956627.88,31321549.35
5833,296,CLIENT_IN,in,2667329.3,33988878.65
5834,296,CLIENT_IN,in,2313520.76,36302399.41
5835,296,CLIENT_IN,in,2003449.09,38305848.5
5836,296,CLIENT_OUT,out,1228492.93,37077355.57
5837,296,LOAN_ISSUE,out,10417713.36,26659642.2
5838,296,CLIENT_OUT,out,3005578.49,23654063.71
5839,296,CLIENT_IN,in,4217792.04,27871855.75
5840,296,CLIENT_IN,in,3127008.46,30998864.21
5841,296,LOAN_ISSUE,out,10437482.02,20561382.19
5842,296,CLIENT_OUT,out,4838019.16,15723363.03
5843,296,CLIENT_IN,in,3848689.42,19572052.45
5844,296,CLIENT_OUT,out,1129760.0,18442292.45
5845,296,CLIENT_IN,in,3108778.88,21551071.33
5846,296,CLIENT_OUT,out,3674151.8,17876919.53
5847,296,CLIENT_OUT,out,3918652.46,13958267.07
5848,296,CLIENT_IN,in,3803406.49,17761673.56
5849,296,CLIENT_IN,in,4522160.98,22283834.54
5850,296,CLIENT_OUT,out,3653480.65,18630353.89
5851,297,CLIENT_OUT,out,3911992.68,14718361.21
5852,297,CLIENT_IN,in,4901246.87,19619608.08
5853,297,CLIENT_OUT,out,644913.07,18974695.01
5854,297,CLIENT_IN,in,4149879.12,23124574.13
5855,297,CLIENT_OUT,out,4427131.54,18697442.59
5856,297,CLIENT_OUT,out,3103624.44,15593818.15
5857,297,CLIENT_IN,in,3776086.38,19369904.53
5858,297,CLIENT_OUT,out,1494716.36,17875188.16
5859,297,CLIENT_OUT,out,3399611.14,14475577.03
5860,297,CLIENT_IN,in,4633840.28,19109417.31
5861,297,CLIENT_IN,in,4977986.78,24087404.09
5862,297,CLIENT_IN,in,3864135.81,27951539.9
5863,297,CLIENT_OUT,out,3876117.25,24075422.65
5864,297,DEPOSIT_IN,in,3471278.35,27546701.0
5865,297,CLIENT_IN,in,396211.74,27942912.73
5866,297,CLIENT_IN,in,2307713.46,30250626.19
5867,297,DEPOSIT_IN,in,8478400.68,38729026.87
5868,297,CLIENT_IN,in,3158308.37,41887335.25
5869,297,DEPOSIT_IN,in,1879719.37,43767054.61
5870,297,LOAN_ISSUE,out,8565111.7,35201942.91
5871,297,CLIENT_IN,in,437356.21,35639299.12
5872,297,CLIENT_OUT,out,256251.73,35383047.39
5873,297,CLIENT_OUT,out,1088653.68,34294393.71
5874,298,CLIENT_IN,in,4497409.56,38791803.27
5875,298,CLIENT_OUT,out,3420265.99,35371537.28
5876,298,CLIENT_IN,in,1536208.52,36907745.79
5877,298,CLIENT_OUT,out,3145900.07,33761845.72
5878,298,CLIENT_OUT,out,2984919.65,30776926.07
5879,298,LOAN_ISSUE,out,10317578.28,20459347.79
5880,298,DEPOSIT_IN,in,1918570.66,22377918.46
5881,298,CLIENT_OUT,out,3608663.11,18769255.35
5882,298,CLIENT_IN,in,608258.12,19377513.47
5883,298,CLIENT_IN,in,2453638.13,21831151.6
5884,298,LOAN_ISSUE,out,11772008.49,10059143.11
